player_id,gamer_tag,favorite_game,player_rank,matches_played,win_rate_percent,average_ping_ms,total_playtime_hours,toxicity_reports,preferred_region,hardware_type,account_creation_date
GLB-012111,Player12110,Counter-Strike 2,Bronze,232,65.4,96,641.8,0,EU East,PC,"March 22, 2021"
GLB-012112,Player12111,Counter-Strike 2,Silver,-15,32.6,38,1460.1,0,South America,PC,2017-02-08
GLB-012113,Player12112,League of Legends,Gold,2760,54.7,104,2763.6,0,EU West,PC,02/07/2024
GLB-012114,Player12113,Valorant,Global Elite,4801,54.9,48,1844.7,0,South America,Console,"March 22, 2020"
GLB-012115,Player12114,League of Legends,Global Elite,Yok,31.0,50 ms,2021.6,3,Asia,Console,2020-07-01
GLB-012116,Player12115,League of Legends,Gold,1516,59.5%,116,546.4,0,NA,PC,"January 04, 2023"
GLB-012117,Player12116,PES 2021,Silver,575,37.4,7,164.6,0,EU West,Console,"July 30, 2023"
GLB-012118,Player12117,League of Legends,Platinum,3939,35.7,100,2636.5,2,Asia,PC,2015-06-10
GLB-012119,Player12118,Counter-Strike 2,Diamond,364,68.4,106,2879.9,None,EU West,Console,2017-09-22
GLB-012120,Player12119,League of Legends,Bronze,1243,53.0,93,2764.5,2,Asia,Console,2023-01-16
GLB-012121,Player12120,Apex Legends,Bronze,3829,53.5,65,1748.4,0,Asia,PC,2022-04-04
GLB-012122,Player12121,League of Legends,Silver,3408,71.4,58 ms,1742.6,1,EU West,Console,"April 21, 2020"
GLB-012123,Player12122,PES 2021,Gold,1025,150.5,69 ms,1907.6,3,Asia,Console,2018-10-31
GLB-012124,,Apex Legends,Gold,2567,70.1,57,188.1,2,South America,PC,"November 28, 2023"
GLB-012125,Player12124,Counter-Strike 2,Diamond,3623,56.7,38,2585.6,3,South America,PC,2020-08-29
GLB-012126,Player12125,Valorant,Silver,3723,59.5,22,1671.4,0,EU West,Mobile,2024-12-07
GLB-012127,Player12126,League of Legends,Gold,3221,58.9,89,1203.3,0,NA,Console,"October 16, 2023"
GLB-012128,Player12127,PES 2021,Global Elite,1517,41.7,39,976.5,0,NA,Mobile,"December 23, 2022"
GLB-012129,Player12128,cs2,Silver,771,48.9,100,897.4,0,EU East,PC,"May 09, 2020"
GLB-012130,Player12129,League of Legends,Bronze,442,70.1,82,2918.7,2,South America,PC,2018-12-11
GLB-012131,Player12130,Apex Legends,Gold,2030,73.0,36,2995.6,1,EU West,PC,2019-02-05
GLB-012132,Player12131,Dota 2,Diamond,3860,31.3,114,1280.4,0,Asia,PC,14/08/2022
GLB-012133,Player12132,Valorant,Bronze,448,41.8%,34,1282.8,0,EU West,Console,2015-12-18
GLB-012134,Player12133,Valorant,gümüş,4092,56.1,59,2734.0,2,NA,Console,2018-12-28
GLB-012135,Player12134,Counter-Strike 2,Silver,3044,37.8,18,751.6,0,South America,Mobile,"October 26, 2017"
GLB-012136,Player12135,Apex Legends,Global Elite,1781,68.3,100,832.6,3,EU East,PC,"October 18, 2023"
GLB-012137,Player12136,Dota 2,Platinum,355,41.3,64,2077.6,,NA,Mobile,"February 07, 2020"
GLB-012138,Player12137,Apex Legends,Gold,282,65.7,31,1556.9,0,EU West,PC,2015-07-31
GLB-012139,  NoobMaster3 ,Apex Legends,,3174,70.7,81,1321.6,1,NA,PC,"September 07, 2015"
GLB-012140,Player12139,Apex Legends,gümüş,4519,58.0,119,1685.6,0,South America,Console,12/09/2017
GLB-012141,Player12140,Valorant,Global Elite,2204,61.8,63,1017.3,Sıfır,South America,PC,14/01/2015
GLB-012142,Player12141,Valorant,Gold,3340,42.4%,95,2286.0,1,South America,Mobile,2024-11-28
GLB-012143,Player12142,PES 2021,Platinum,1422,34.1,29,52.4,3,EU West,Mobile,29/07/2021
GLB-012144,Player12143,Counter-Strike 2,Gold,Yok,34.6,9999,2969.7,0,NA,PC,15/10/2018
GLB-012145,Player12144,Valorant,Diamond,3569,49.3,57,1660.3,1,South America,PC,"November 24, 2019"
GLB-012146,Player12145,PES 2021,Silver,3718,61.3,19,2793.4,2,EU East,PC,09/09/2022
GLB-012147,Player12146,PES 2021,Platinum,3727,41.7,90,980.3,0,NA,Console,30/11/2019
GLB-012148,Player12147,Dota 2,Global Elite,3455,45.8,7,398.1,0,EU West,PC,05/08/2017
GLB-012149,Player12148,League of Legends,Gold,3746,33.7,35,2032.1,0,EU East,Mobile,"June 24, 2019"
GLB-012150,Player12149,Dota 2,Diamond,3003,40.3,72 ms,1694.8,0,South America,PC,"October 30, 2021"
GLB-012151,Player12150,cs2,Silver,3542,72.0,93,354.9,0,South America,PC,27/04/2021
GLB-012152,Player12151,Apex Legends,Silver,4756,63.6,93,2180.8,0,NA,PC,"June 21, 2023"
GLB-012153,Player12152,PES 2021,Gold,1560,58.1,30,1829.2,0,EU East,PC,2021-06-27
GLB-012154,Player12153,Apex Legends,Silver,2251,38.3,14,2014.5,0,NA,PC,"April 29, 2016"
GLB-012155,Player12154,Apex Legends,Silver,Yok,42.7,81,380.9,5,South America,Mobile,29/01/2016
GLB-012156,Player12155,League of Legends,Diamond,3215,72.3,103,850.9,0,EU East,Mobile,2020-02-24
GLB-012157,Player12156,PES 2021,gümüş,2352,51.1,38,3.7k,0,EU West,Console,08/10/2023
GLB-012158,Player12157,Counter-Strike 2,Gold,2834,52.4,9999,791.1,0,EU West,PC,2019-05-19
GLB-012159,Player12158,League of Legends,Global Elite,4198,50.1,38,"3,240",0,NA,PC,22/08/2017
GLB-012160,Player12159,Valorant,Global Elite,1457,56.0,32,2.7k,1,NA,PC,23/01/2021
GLB-012161,Player12160,Counter-Strike 2,Bronze,1129,46.7,59,2949.4,0,EU West,PC,2015-06-16
GLB-012162,Player12161,Valorant,Platinum,2816,34.4,29,550.2,0,EU East,Mac,2020-07-20
GLB-012163,Player12162,PES 2021,Gold,1753,50.9,64,1032.0,0,Asia,Console,22/02/2016
GLB-012164,Player12163,Apex Legends,Bronze,2767,40.1%,37,751.9,5,EU East,PC,18/05/2022
GLB-012165,Player12164,Dota 2,,4515,45.5%,72,1253.2,0,South America,PC,"April 01, 2015"
GLB-012166,Player12165,League of Legends,Bronze,3951,74.8,103,1998.2,0,North America,PC,"May 09, 2024"
GLB-012167,Player12166,League of Legends,Global Elite,1893,49.2,39,2177.9,0,South America,Mac,16/07/2023
GLB-012168,Player12167,PES 2021,Bronze,4374,48.6,81,240.8,0,EU East,PC,"August 16, 2022"
GLB-012169,Player12168,Valorant,Silver,373,30.7,95,,0,EU West,Console,"February 17, 2018"
GLB-012170,Player12169,Dota 2,Global Elite,1793,52.7,41,2954.3,0,Asia,PC,2023-10-03
GLB-012171,Player12170,Apex Legends,Diamond,4838,72.1,17,1119.9,0,NA,Console,"March 19, 2021"
GLB-012172,Player12171,Counter-Strike 2,Diamond,3770,64.7,6,394.1,None,NA,PC,2021-04-14
GLB-012173,Player12172,Dota 2,,718,49.0,,791.3,2,South America,PC,14/11/2015
GLB-012174,Player12173,Counter-Strike 2,Bronze,1669,74.5,14,917.9,0,South America,PC,2020-11-30
GLB-012175,Player12174,Counter-Strike 2,Bronze,3518,51.1%,79,1.9k,0,NA,Console,2016-06-13
GLB-012176,Player12175,Dota 2,gümüş,4652,150.5,96,2777.6,0,Asia,PC,2021-06-12
GLB-012177,Player12176,Counter-Strike 2,Bronze,939,49.5,62,2900.2,0,South America,PC,2019-11-04
GLB-012178,Player12177,League of Legends,Bronze,4264,64.6,25,2346.1,0,Asia,Mobile,"January 22, 2019"
GLB-012179,Player12178,Valorant,Silver,546,72.5,96,290.6,0,South America,PC,2017-01-20
GLB-012180,Player12179,Valorant,gümüş,2097,43.9,32,2334.9,1,EU West,PC,2020-02-10
GLB-012181,Player12180,Counter-Strike 2,Gold,375,64.0,72,,0,EU East,PC,"November 27, 2022"
GLB-012182,Player12181,Valorant,Gold,2380,36.3,110,309.0,Sıfır,EU East,Mac,"July 19, 2015"
GLB-012183,Player12182,Counter-Strike 2,Silver,2140,32.3,31,2012.9,0,EU East,PC,2023-04-25
GLB-012184,Player12183,PES 2021,Silver,Yok,63.5,58,19.1,2,Asia,PC,26/02/2018
GLB-012185,Player12184,League of Legends,Silver,1166,45.8,112,2720.9,2,EU West,Mac,30/08/2022
GLB-012186,Player12185,Counter-Strike 2,gümüş,3110,31.7,46,1655.1,0,EU West,Console,"May 25, 2024"
GLB-012187,Player12186,Dota 2,Platinum,1354,73.1,108,2672.3,0,Asia,PC,2023-12-10
GLB-012188,Player12187,Counter-Strike 2,Platinum,519,65.8,95,1284.8,0,NA,PC,2017-11-03
GLB-012189,,Counter-Strike 2,Bronze,4627,48.5,45,2323.5,0,EU East,PC,"July 25, 2017"
GLB-012190,Player12189,cs2,Silver,665,36.5,19,1686.4,0,EU West,Console,2015-07-30
GLB-012191,Player12190,League of Legends,Gold,2439,50.3,18,2056.4,0,NA,Console,17/04/2020
GLB-012192,Player12191,PES 2021,Platinum,384,43.1,97,1275.6,0,EU West,PC,02/07/2021
GLB-012193,Player12192,Dota 2,Gold,3153,53.3,41,895.1,0,EU West,PC,"October 05, 2024"
GLB-012194,,Apex Legends,Diamond,2301,40.0,97,2037.4,0,EU West,PC,05/12/2018
GLB-012195,Player12194,cs2,Diamond,2044,32.7,43,2141.1,0,Asia,Console,03/06/2015
GLB-018632,Player12195,League of Legends,Bronze,2485,73.8,5,570.3,0,EU West,PC,"April 30, 2017"
GLB-003789,Player12196,League of Legends,Gold,80,74.0,50,2809.5,0,NA,PC,28/07/2018
GLB-012198,Player12197,Counter-Strike 2,Silver,3270,39.1,52,49.1,0,South America,PC,"April 27, 2021"
GLB-012199,Player12198,Counter-Strike 2,Gold,1650,71.8,96,772.9,0,EU East,PC,"December 21, 2019"
GLB-012200,Player12199,Dota 2,Global Elite,888 maç,71.3,69,2968.6,0,North America,Mobile,"August 28, 2019"
GLB-012201,Player12200,League of Legends,Platinum,3960,73.9,32,1398.1,0,EU West,Console,03/03/2023
GLB-012202,Player12201,Apex Legends,Bronze,1095,38.0,85,2411.1,0,Asia,Mobile,"September 02, 2019"
GLB-012203,Player12202,cs2,Bronze,4116,69.2,67,2788.4,0,NA,Console,2023-01-23
GLB-012204,Player12203,League of Legends,Bronze,4811,50.6,63,322.6,1,NA,PC,26/06/2017
GLB-012205,Player12204,Valorant,gümüş,373,150.5,53,1775.5,0,EU West,PC,"February 09, 2019"
GLB-012206,Player12205,Dota 2,Gold,4047,%36,21,2035.0,0,Asia,PC,09/01/2023
GLB-012207,,Valorant,Bronze,2649,57.8,46,977.5,0,EU East,PC,2023-02-02
GLB-012208,Player12207,League of Legends,Platinum,3699,66.9,68,2141.6,0,EU West,Mobile,"March 21, 2015"
GLB-012209,Player12208,Counter-Strike 2,Bronze,1040,41.3,34,"2,593",0,Asia,PC,2021-02-14
GLB-012210,Player12209,League of Legends,Silver,1297,,49 ms,121.6,0,EU West,PC,2019-09-04
GLB-012211,Player12210,Apex Legends,,3843,30.2,66,177.4,3,South America,PC,23/06/2022
GLB-012212,Player12211,Apex Legends,Silver,4823,68.6,105,639.5,5,South America,PC,07/08/2021
GLB-012213,Player12212,Dota 2,Gold,3388,71.9,59,2692.0,0,North America,PC,17/02/2018
GLB-012214,Player12213,Apex Legends,Bronze,312,54.3,35,,1,South America,PC,2022-11-16
GLB-012215,Player12214,PES 2021,Diamond,782 maç,72.4,35,1797.0,0,EU West,Console,19/02/2016
GLB-012216,Player12215,League of Legends,Silver,3557,56.2,119,2022.2,Sıfır,EU East,PC,25/07/2021
GLB-015433,Player12216,Apex Legends,Platinum,2816,70.1,35,2877.2,0,Asia,PC,12/10/2024
GLB-012218,Player12217,Apex Legends,Silver,1194,42.8,35,1550.0,3,Asia,Console,03/11/2019
GLB-012219,Player12218,Counter-Strike 2,Platinum,4475,54.3,30,85.7,-1,Asia,PC,07/05/2023
GLB-012220,Player12219,Counter-Strike 2,Gold,3160,30.2,5,1076.7,0,EU East,PC,2024-07-15
GLB-012221,Player12220,Valorant,Diamond,1360,64.3,105,1232.7,0,South America,PC,2021-07-12
GLB-012222,Player12221,Apex Legends,Bronze,3008,36.5,88,491.2,0,NA,PC,2018-09-05
GLB-012223,Player12222,PES 2021,Platinum,3961,62.0,99,1236.2,0,EU West,Mobile,21/06/2021
GLB-012224,Player12223,Valorant,Platinum,1250,48.2,84,2073.3,0,Asia,PC,08/01/2018
GLB-012225,Player12224,League of Legends,Silver,751,61.4,9999,1077.5,,Asia,PC,"April 21, 2022"
GLB-012226,Player12225,Dota 2,gümüş,360,72.4,111,2660.8,0,Asia,PC,2019-10-04
GLB-012227,Player12226,League of Legends,gümüş,877,41.3,47,876.6,0,NA,PC,2017-09-06
GLB-012228,Player12227,League of Legends,Platinum,2554,72.1,16,1852.5,0,EU West,PC,2022-04-24
GLB-012229,Player12228,League of Legends,Gold,3991,38.9,79,2658.0,0,South America,Console,24/04/2019
GLB-012230,Player12229,cs2,Global Elite,1177,51.5,115,2477.5,1,South America,Console,02/10/2020
GLB-012231,Player12230,Valorant,Global Elite,3501,52.6,45,2983.3,0,South America,PC,22/08/2019
GLB-012232,Player12231,Counter-Strike 2,Silver,520,36.5,29,261.0,1,NA,PC,2021-03-30
GLB-012233,Player12232,Apex Legends,Global Elite,,56.5,30,111.9,0,Asia,PC,"June 20, 2020"
GLB-012234,Player12233,PES 2021,Global Elite,4978,33.0,114,2412.9,1,EU East,PC,2023-11-28
GLB-012235,Player12234,Valorant,Bronze,294,71.4,38,653.3,2,NA,PC,10/11/2021
GLB-012236,Player12235,cs2,Platinum,3575,35.6,115,2824.8,1,EU West,PC,"May 06, 2024"
GLB-012237,Player12236,Apex Legends,Gold,1071,70.8,27,1536.4,0,EU East,PC,28/05/2020
GLB-012238,Player12237,Valorant,Gold,1966,49.3,64,105.5,0,South America,PC,"July 29, 2024"
GLB-012239,Player12238,Apex Legends,Diamond,4183,45.1,100,2502.7,1,Asia,Console,2015-10-26
GLB-012240,Player12239,League of Legends,Silver,779,31.9,45,479.5,0,Asia,PC,11/07/2018
GLB-012241,,Apex Legends,Global Elite,2277,36.4,101,1949.4,0,Asia,PC,"March 13, 2016"
GLB-012242,Player12241,Valorant,Bronze,304,32.0,17,376.1,3,EU East,Console,15/08/2024
GLB-012243,,PES 2021,Silver,886,69.1,49,1701.0,2,South America,Console,30/04/2016
GLB-012244,Player12243,Dota 2,Bronze,3540,55.7,97,2625.2,0,EU East,PC,"July 30, 2022"
GLB-012245,Player12244,Apex Legends,Silver,2640,31.4,72,1846.9,0,EU West,Console,2020-04-05
GLB-012246,Player12245,cs2,Diamond,3180,73.2,117,59.9,2,Asia,PC,"May 23, 2022"
GLB-012247,Player12246,Counter-Strike 2,Diamond,2398,65.5,69,1685.8,0,Asia,PC,05/06/2019
GLB-012248,Player12247,Valorant,Gold,3328,73.0,,492.5,Sıfır,South America,Console,04/05/2021
GLB-012249,Player12248,PES 2021,Global Elite,2800,58.0,45,2311.8,0,Asia,Console,18/02/2015
GLB-012250,Player12249,PES 2021,Global Elite,3198,38.7,40,2592.0,0,Asia,Mobile,05/04/2024
GLB-012251,Player12250,Counter-Strike 2,Global Elite,2772,59.7,83,233.2,0,South America,PC,07/05/2020
GLB-012252,Player12251,Counter-Strike 2,Gold,2388,59.0,9,"1,371",2,EU West,PC,2024-01-11
GLB-012253,Player12252,Counter-Strike 2,Global Elite,1794,59.0,18,1417.6,0,Asia,Console,11/08/2021
GLB-012254,Player12253,PES 2021,Bronze,3742,71.2,18,2064.7,0,NA,PC,"March 08, 2020"
GLB-012255,Player12254,Counter-Strike 2,Bronze,1066,64.4,59,2629.0,0,NA,PC,2020-10-06
GLB-012256,Player12255,Valorant,Diamond,1231,73.9,30,1707.4,0,North America,PC,2020-03-10
GLB-012257,Player12256,PES 2021,Global Elite,1020,56.0,93,891.7,0,NA,Mac,"January 28, 2016"
GLB-012258,Player12257,Valorant,Global Elite,1975,65.4,72,2131.5,0,NA,PC,"October 13, 2017"
GLB-012259,Player12258,PES 2021,Platinum,3155,30.6,67,191.5,0,South America,PC,"April 16, 2022"
GLB-012260,Player12259,Dota 2,gümüş,1019,56.0,9999,1939.2,0,EU East,PC,"October 12, 2016"
GLB-012261,Player12260,PES 2021,Diamond,1742,52.6,29,2752.9,0,South America,Mobile,"February 26, 2015"
GLB-012262,Player12261,Counter-Strike 2,Silver,4552,62.9,63,4.4k,2,Asia,Mobile,01/03/2016
GLB-012263,Player12262,Valorant,Bronze,4305,53.4,38,274.2,0,NA,PC,"March 15, 2017"
GLB-012264,Player12263,Valorant,Gold,299,47.0,35,2728.2,0,EU East,PC,2016-06-17
GLB-012265,Player12264,Apex Legends,Diamond,Yok,%57,54,2208.5,0,South America,PC,26/10/2019
GLB-012266,Player12265,Apex Legends,Bronze,925,50.3%,87,302.2,0,EU East,PC,19/06/2020
GLB-012267,Player12266,League of Legends,Diamond,4992,40.8,62,629.7,1,South America,Console,2022-08-08
GLB-012268,Player12267,PES 2021,Gold,331 maç,52.7,49,162.1,1,Asia,PC,19/07/2020
GLB-012269,Player12268,League of Legends,Gold,3408,44.8,7,2418.7,0,EU West,PC,2017-09-18
GLB-012270,Player12269,Counter-Strike 2,Platinum,902,67.1,62,828.2,2,South America,PC,"August 05, 2019"
GLB-012271,Player12270,League of Legends,Silver,1257,59.0,84,296.3,1,Asia,PC,"March 31, 2017"
GLB-012272,Player12271,cs2,Silver,113,35.7,84,2462.8,0,EU West,PC,12/04/2021
GLB-012273,Player12272,Counter-Strike 2,Global Elite,3533,53.1%,100,2038.4,0,South America,PC,2024-12-23
GLB-012274,Player12273,Dota 2,Silver,2787,%51,90,2249.6,0,EU West,Console,20/09/2018
GLB-012275,Player12274,Dota 2,Global Elite,1850,71.2,36,2984.5,1,South America,Console,2019-02-07
GLB-012276,Player12275,League of Legends,Diamond,194,42.0,52,864.2,0,South America,Console,13/06/2018
GLB-012277,Player12276,PES 2021,Global Elite,150,64.7,9,829.6,1,NA,Mobile,2022-01-13
GLB-012278,Player12277,Apex Legends,Diamond,378,30.8,116,397.9,0,EU East,PC,"November 08, 2018"
GLB-012279,Player12278,Valorant,Silver,4524,51.6,31,302.9,1,EU West,PC,"March 23, 2018"
GLB-012280,Player12279,Counter-Strike 2,Diamond,3960,34.1,33 ms,2727.6,0,Asia,PC,2016-03-18
GLB-012281,Player12280,Dota 2,Global Elite,3107,49.6,7,1737.5,0,EU West,Mac,2018-05-07
GLB-012282,Player12281,Apex Legends,Platinum,3677,60.1,114,2782.7,1,EU West,Console,"December 13, 2023"
GLB-012283,Player12282,League of Legends,Gold,3685,46.4,112,1666.3,0,NA,Console,"September 19, 2015"
GLB-012284,Player12283,Apex Legends,Platinum,1253,66.8,113,1452.3,0,EU West,Console,04/09/2023
GLB-012285,Player12284,Counter-Strike 2,Diamond,3437,43.1,21,1139.2,0,South America,PC,"September 17, 2015"
GLB-012286,Player12285,Counter-Strike 2,Gold,1433,51.4,54,1499.9,0,South America,PC,23/10/2020
GLB-012287,Player12286,cs2,Gold,2982,48.2,9999,34.0,0,South America,Console,"February 13, 2021"
GLB-012288,Player12287,cs2,Global Elite,,74.9,76,2469.7,0,South America,Console,"October 28, 2022"
GLB-012289,Player12288,Apex Legends,Bronze,1181,33.8,16,1754.5,0,EU West,PC,2016-12-05
GLB-012290,Player12289,League of Legends,Gold,2846,73.2,106,2798.9,2,South America,PC,"November 09, 2015"
GLB-012291,Player12290,Valorant,Gold,3479,45.4,97,2789.5,2,NA,PC,2020-01-18
GLB-019395,Player12291,PES 2021,Silver,2714,52.3,108,2366.6,0,EU West,Console,"May 25, 2022"
GLB-001436,Player12292,Dota 2,Silver,-15,43.4,28,,2,Asia,Console,"August 13, 2015"
GLB-012294,Player12293,League of Legends,Gold,1971,44.8,18,1014.4,0,South America,PC,29/11/2015
GLB-012295,Player12294,Dota 2,Global Elite,4305,33.3,57,690.8,0,NA,PC,"December 05, 2020"
GLB-012296,Player12295,Valorant,Bronze,3156,66.4,26,2623.4,0,South America,PC,"September 22, 2022"
GLB-012297,Player12296,Valorant,Platinum,2515,43.9,74,2074.2,0,EU West,Console,29/10/2023
GLB-012298,Player12297,cs2,Bronze,666,61.4,111,859.9,0,NA,PC,2017-07-16
GLB-012299,Player12298,Apex Legends,Platinum,3876,57.2,48,2105.3,2,EU West,PC,"December 02, 2016"
GLB-012300,Player12299,Counter-Strike 2,Silver,1361,36.3,119,780.6,0,South America,PC,"July 05, 2020"
GLB-000818,,Apex Legends,Bronze,4025,30.2,8,2863.9,0,South America,Console,2020-03-31
GLB-012302,Player12301,Counter-Strike 2,Bronze,,63.7,32,1909.5,0,Asia,Console,"April 06, 2018"
GLB-012303,Player12302,Dota 2,Platinum,2033,57.4,88,2140.0,0,North America,PC,04/02/2019
GLB-012304,Player12303,Apex Legends,Gold,3968,35.9,115,2244.2,0,EU West,PC,16/05/2020
GLB-012305,Player12304,League of Legends,Bronze,533,64.1,18,"3,677",0,Asia,PC,"May 29, 2021"
GLB-012306,Player12305,Apex Legends,Platinum,4229,34.0,94,1393.7,0,EU West,PC,22/04/2015
GLB-012307,Player12306,Valorant,Gold,2444,70.2,103,1359.5,0,NA,PC,18/12/2017
GLB-012308,Player12307,PES 2021,Gold,3848,150.5,93,2735.0,1,EU East,PC,02/09/2022
GLB-012309,Player12308,Valorant,Platinum,2273,32.7,33,948.0,2,EU East,Console,01/07/2017
GLB-012310,Player12309,cs2,Bronze,2978,40.3,41,2772.5,0,NA,Console,"July 17, 2023"
GLB-012311,Player12310,PES 2021,Diamond,1598,41.9,9,230.1,0,South America,PC,"March 24, 2015"
GLB-012312,Player12311,PES 2021,Bronze,1474,65.1,79,2300.2,0,North America,Console,"May 27, 2024"
GLB-012313,Player12312,Apex Legends,Platinum,3995,50.9,18,641.7,0,EU West,Console,"April 10, 2017"
GLB-012314,Player12313,Counter-Strike 2,Diamond,964 maç,150.5,17,2724.0,0,EU East,Console,2018-06-04
GLB-012315,,Valorant,Gold,,53.6,58,2468.1,1,NA,Mobile,"December 12, 2015"
GLB-012316,Player12315,Valorant,Gold,2186,63.4,44,2212.0,0,Asia,Console,2018-03-25
GLB-012317,Player12316,League of Legends,Diamond,2294,52.2,35,,1,EU East,PC,"October 09, 2019"
GLB-012318,Player12317,League of Legends,Gold,2489,69.5,75,2467.7,10,EU East,Mobile,11/02/2023
GLB-012319,Player12318,Counter-Strike 2,Global Elite,4922,66.9,62,904.5,1,Asia,Mac,"May 28, 2022"
GLB-012320,Player12319,Dota 2,Silver,1704,72.5,72,1899.6,-1,NA,PC,2016-11-08
GLB-012321,Player12320,PES 2021,,3824,69.2,69 ms,1957.0,0,NA,PC,"May 21, 2021"
GLB-012322,Player12321,League of Legends,Global Elite,4579,69.8,113,1996.6,0,EU West,Console,"January 31, 2024"
GLB-012323,,Counter-Strike 2,Silver,3589,72.1,115,888.8,5,EU West,PC,2016-06-07
GLB-012324,Player12323,League of Legends,Gold,1754,35.9,57,2725.9,0,North America,Mobile,31/08/2016
GLB-012325,Player12324,League of Legends,Gold,4845,63.7,95,1715.2,1,EU West,Console,"October 19, 2015"
GLB-012326,Player12325,Counter-Strike 2,Platinum,2100,56.1,112,2886.1,0,EU East,PC,22/08/2022
GLB-012327,Player12326,League of Legends,Global Elite,3538,40.4%,20,2101.0,2,NA,PC,2020-03-02
GLB-012328,Player12327,Counter-Strike 2,Gold,2460,50.4,113,2967.3,0,EU East,PC,06/06/2016
GLB-012329,Player12328,Valorant,Global Elite,1423,34.8,89,138.8,0,Asia,PC,"August 20, 2022"
GLB-012330,Player12329,Apex Legends,Platinum,2380,66.4,66,16.4,0,EU East,Console,22/03/2023
GLB-012331,Player12330,League of Legends,Platinum,3435,60.1,87,438.0,0,EU West,PC,06/08/2019
GLB-012332,Player12331,PES 2021,Bronze,2434,33.9,103,1951.9,0,NA,PC,29/10/2020
GLB-012333,Player12332,League of Legends,Bronze,943 maç,30.0,112,2356.4,0,Asia,PC,2016-02-24
GLB-012334,Player12333,Valorant,Bronze,1383,55.4,87,1556.4,Sıfır,South America,PC,2020-03-18
GLB-012335,Player12334,Apex Legends,Silver,415,54.8,93,604.2,0,South America,Console,22/12/2018
GLB-012336,Player12335,Counter-Strike 2,Diamond,3332,37.5,33,1102.9,0,EU East,PC,"June 21, 2016"
GLB-012337,Player12336,Counter-Strike 2,Silver,3591,33.4,76 ms,149.5,0,EU East,Console,04/07/2016
GLB-012338,Player12337,Dota 2,Global Elite,1874,44.4,26,1167.7,0,Asia,PC,01/12/2017
GLB-012339,Player12338,Dota 2,Platinum,142,68.6,27,1433.6,0,Asia,Console,"December 29, 2016"
GLB-012340,Player12339,PES 2021,Silver,4196,53.9,67 ms,2027.0,1,South America,PC,"May 29, 2015"
GLB-012341,Player12340,Apex Legends,Gold,1333,50.3,56,2564.2,0,EU West,Console,"August 01, 2023"
GLB-012342,Player12341,PES 2021,Silver,857,55.1,24,502.8,0,Asia,Console,"September 09, 2022"
GLB-012343,Player12342,Counter-Strike 2,Bronze,1341,56.1,48,396.2,1,EU East,PC,05/08/2023
GLB-012344,Player12343,PES 2021,Platinum,560,54.1,16,2423.2,0,Asia,Console,"November 16, 2022"
GLB-012345,Player12344,Apex Legends,Diamond,4611,60.1,57,1886.1,0,South America,Mobile,2019-10-14
GLB-012346,Player12345,Counter-Strike 2,Gold,2470,49.0,103,92.3,0,NA,PC,08/07/2021
GLB-012347,Player12346,Counter-Strike 2,Global Elite,2168,65.3,74,220.2,0,NA,Mobile,"June 23, 2015"
